"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_Cytb","52345-509",3,"dPB126","C09","detected",602.471794400915,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",54,20740,0.00085,3.06712913513184,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-510",1,"dPB126","D02","detected",527.006915637441,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",43,18877,0.00085,2.68294429779053,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-510",2,"dPB126","D06","detected",607.366698128854,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",58,22097,0.00085,3.09204864501953,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-510",3,"dPB126","D10","detected",600.407523768308,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",56,21582,0.00085,3.0566201210022,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-511",1,"dPB127","E02","detected",831.598903451672,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",77,21436,0.00085,4.23359441757202,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-511",2,"dPB127","E06","detected",567.209614174723,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",50,20396,0.00085,2.88761258125305,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-511",3,"dPB127","E10","detected",934.098524706733,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",87,21567,0.00085,4.75541067123413,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-512",1,"dPB127","B01","detected",636.25220315799,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",55,20004,0.00085,3.23910212516785,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-512",2,"dPB127","B05","detected",518.586482320529,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",50,22306,0.00085,2.64007663726807,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-512",3,"dPB127","B09","detected",693.734211581114,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",57,19016,0.00085,3.53173780441284,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-513",1,"dPB125","G01","detected",534.68889849528,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",50,21635,0.00085,2.72205257415771,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-513",2,"dPB125","G05","detected",463.414051703057,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",46,22962,0.00085,2.35919880867004,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-513",3,"dPB125","G09","detected",507.047772407547,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",46,20988,0.00085,2.58133411407471,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-514",1,"dPB126","D01","detected",122.663491538596,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",11,20729,0.00085,0.624468684196472,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-514",2,"dPB126","D05","detected",168.799727090772,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",15,20543,0.00085,0.859344065189362,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-514",3,"dPB126","D09","detected",133.27425611871,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",13,22548,0.00085,0.678487122058868,"copies/uL",2.8,1,"field survey"
"Tt_Cytb","52345-531",1,"dPB125","G02","detected",2297.84932034802,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",227,21402,0.00085,12.544864654541,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-531",2,"dPB125","G06","detected",2140.77063264848,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",184,18614,0.00085,11.687310218811,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-531",3,"dPB125","G10","detected",2391.82164862695,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",231,20928,0.00085,13.0578966140747,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-532",1,"dPB125","D02","detected",1913.45389507526,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",181,20475,0.00085,10.4462985992432,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-532",2,"dPB125","D06","detected",1942.6876071464,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",164,18274,0.00085,10.6058969497681,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-532",3,"dPB125","D10","detected",2101.4137492295,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",207,21331,0.00085,11.4724454879761,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-533",1,"dPB126","C02","detected",1461.1282710144,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",140,20718,0.00085,7.97687482833862,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-533",2,"dPB126","C06","detected",1362.88882451318,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",120,19034,0.00085,7.44054698944092,"copies/uL",3.002666667,1,"field survey"
