"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_DLL1","52345-547",1,"dPB133","F04","detected",51.2087215995991,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,21013,0.00085,0.279972047,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-547",2,"dPB133","F08","detected",40.1163620219473,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,21458,0.00085,0.219327092,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-547",3,"dPB133","F12","detected",73.3826637179887,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,20530,0.00085,0.401203036,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-548",1,"dPB133","G02","detected",9.76888782840005,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22028,0.00085,0.053409174,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-548",2,"dPB133","G06","detected",44.8183637845012,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,19207,0.00085,0.245034218,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-548",3,"dPB133","G10","detected",52.659908214165,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,20434,0.00085,0.28790608,"copies/uL",3.007,1,"field survey"
"Tt_DLL1","52345-549",1,"dPB134","B04","detected",49.7561901836386,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,21713,0.00085,0.270945072,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-549",2,"dPB134","B08","detected",73.5083660434045,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,20577,0.00085,0.400286466,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-549",3,"dPB134","B12","detected",11.3442908180299,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,19045,0.00085,0.06177482,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-550",1,"dPB134","G01","detected",113.212959883137,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",11,20997,0.00085,0.616496027,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-550",2,"dPB134","G05","detected",71.0862551085131,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,21278,0.00085,0.387096971,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-550",3,"dPB134","G09","detected",53.3329255759591,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,20257,0.00085,0.290422022,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-551",1,"dPB134","G03","detected",182.394570500832,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,21330,0.00085,0.993221343,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-551",2,"dPB134","G07","detected",121.000485726208,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",12,21432,0.00085,0.658902645,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-551",3,"dPB134","G11","detected",171.550451702835,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",16,20158,0.00085,0.934170187,"copies/uL",2.995,1,"field survey"
"Tt_DLL1","52345-552",1,"dPB134","H03","detected",182.83687713342,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",20,21278,0.00085,1.106329322,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-552",2,"dPB134","H07","detected",159.587111042674,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",17,20720,0.00085,0.965647101,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-552",3,"dPB134","H11","detected",146.565374173683,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",15,19906,0.00085,0.886853755,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-553",1,"dPB133","H01","detected",665.432666150864,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",76,22244,0.00085,4.026472569,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-553",2,"dPB133","H05","detected",516.068609375017,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",56,21126,0.00085,3.12268424,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-553",3,"dPB133","H09","detected",788.073463731998,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",84,20766,0.00085,4.768560886,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-554",1,"dPB134","C03","detected",350.558987109387,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",40,22205,0.00085,2.121200562,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-554",2,"dPB134","C07","detected",491.791827524055,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",46,18209,0.00085,2.97578764,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-554",3,"dPB134","C11","detected",387.102118344364,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",43,21619,0.00085,2.342319727,"copies/uL",3.328,1,"field survey"
"Tt_DLL1","52345-555",1,"dPB134","G04","detected",329.753316163613,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",34,22209,0.00085,1.802451611,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-555",2,"dPB134","G08","detected",275.625767210945,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",26,20316,0.00085,1.506587148,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-555",3,"dPB134","G12","detected",174.677598716555,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",15,18490,0.00085,0.954798341,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-556",1,"dPB134","C04","detected",264.551093992066,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",27,21980,0.00085,1.446052313,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-556",2,"dPB134","C08","detected",192.287489998027,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",17,19037,0.00085,1.051055074,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-556",3,"dPB134","C12","detected",247.196804157567,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",21,18295,0.00085,1.351192713,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-557",1,"dPB133","A03","detected",285.629836859465,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",29,21867,0.00085,1.561269999,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-557",2,"dPB133","A07","detected",525.801309288789,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",44,18033,0.00085,2.874061823,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-557",3,"dPB133","A11","detected",515.954504270512,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",49,20465,0.00085,2.82023859,"copies/uL",3.006333333,1,"field survey"
"Tt_DLL1","52345-558",1,"dPB133","H03","detected",296.334681012671,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",29,21108,0.00085,1.617448568,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-558",2,"dPB133","H07","detected",311.028298167901,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",28,19418,0.00085,1.697649002,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-558",3,"dPB133","H11","detected",442.6381336276,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",40,19498,0.00085,2.415999413,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-559",1,"dPB133","B03","detected",528.452771285832,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",56,22869,0.00085,2.884391308,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-559",2,"dPB133","B07","detected",774.312583161259,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",75,20915,0.00085,4.226338863,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-559",3,"dPB133","B11","detected",741.108245336473,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",65,18937,0.00085,4.04510355,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-560",1,"dPB133","D03","detected",469.836602631599,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",46,21126,0.00085,2.564453602,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-560",2,"dPB133","D07","detected",687.57147251835,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",63,19781,0.00085,3.75289011,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-560",3,"dPB133","D11","detected",549.10337816458,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",56,22010,0.00085,2.997106075,"copies/uL",3.002,1,"field survey"
"Tt_DLL1","52345-561",1,"dPB133","F02","detected",30.1403492116198,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,21396,0.00085,0.164968178,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-561",2,"dPB133","F06","detected",107.843043190991,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",11,21930,0.00085,0.590260923,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-561",3,"dPB133","F10","detected",69.0747719930319,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,21786,0.00085,0.378069252,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-562",1,"dPB134","F04","detected",441.035443166982,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",45,21954,0.00085,2.413933992,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-562",2,"dPB134","F08","detected",391.130848216268,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",40,22002,0.00085,2.140789509,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-562",3,"dPB134","F12","detected",373.584431405555,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",36,20731,0.00085,2.044752121,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-563",1,"dPB134","B01","detected",54.3657577404898,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,19771,0.00085,0.297561914,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-563",2,"dPB134","B05","detected",89.0639318612623,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",9,21725,0.00085,0.487476587,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-563",3,"dPB134","B09","detected",96.4748219960658,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,22285,0.00085,0.528038859,"copies/uL",3.010333333,1,"field survey"
"Tt_DLL1","52345-564",1,"dPB133","F03","detected",8.81868891472875,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22752,0.00085,0.051709585,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-564",2,"dPB133","F07","detected",38.2041005116282,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",4,21009,0.00085,0.224014953,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-564",3,"dPB133","F11","detected",26.4956611162793,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22719,0.00085,0.155360922,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-565",1,"dPB134","E01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19439,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-565",2,"dPB134","E05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21437,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-565",3,"dPB134","E09","detected",9.68635868217062,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20714,0.00085,0.056797285,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-566",1,"dPB133","E02","detected",68.4522357984501,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,20521,0.00085,0.401379019,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-566",2,"dPB133","E06","detected",90.1723047286829,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",9,20030,0.00085,0.528737605,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-566",3,"dPB133","E10","detected",80.3236324341091,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,19987,0.00085,0.470988572,"copies/uL",3.225,1,"field survey"
"Tt_DLL1","52345-620",1,"dPB129","C01","detected",9.78058161666648,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22053,0.00085,0.053348627,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-620",2,"dPB129","C05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22167,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-620",3,"dPB129","C09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22788,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-622",1,"dPB129","B01","detected",10.5808959666665,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20385,0.00085,0.057713978,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-622",2,"dPB129","B05","detected",9.45474016666649,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22813,0.00085,0.05157131,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-622",3,"dPB129","B09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21479,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-623",1,"dPB128","B04","detected",9.96218391666648,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21651,0.00085,0.054339185,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-623",2,"dPB128","B08","detected",28.6150941999995,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22614,0.00085,0.156082332,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-623",3,"dPB128","B12","detected",9.83319754999982,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21935,0.00085,0.053635623,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-624",1,"dPB128","E04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20142,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-624",2,"dPB128","E08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,23054,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-624",3,"dPB128","E12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22583,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-625",1,"dPB128","H03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22159,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-625",2,"dPB128","H07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20529,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-625",3,"dPB128","H11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22644,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-635",1,"dPB129","A02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21958,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-635",2,"dPB129","A06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21272,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-635",3,"dPB129","A10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22050,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-637",1,"dPB128","G03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22560,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_DLL1","52345-637",2,"dPB128","G07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19446,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_DLL1","52345-637",3,"dPB128","G11","detected",9.83162172413792,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22695,0.00085,0.05183946,"copies/uL",2.9,1,"field survey"
"Tt_DLL1","52345-638",1,"dPB128","C04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21836,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-638",2,"dPB128","C08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22437,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-638",3,"dPB128","C12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19252,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_DLL1","52345-647",1,"dPB128","D03","detected",74.3852276068403,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22306,0.00085,0.158237666,"copies/uL",1.17,1,"field survey"
"Tt_DLL1","52345-647",2,"dPB128","D07","detected",24.9033761965821,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22208,0.00085,0.052976273,"copies/uL",1.17,1,"field survey"
"Tt_DLL1","52345-647",3,"dPB128","D11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21561,0.00085,0,"copies/uL",1.17,1,"field survey"
"Tt_DLL1","52345-648",1,"dPB129","E02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20732,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_DLL1","52345-648",2,"dPB129","E06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22130,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_DLL1","52345-648",3,"dPB129","E10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21824,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_DLL1","52345-651",1,"dPB129","F01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,18753,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-651",2,"dPB129","F05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22126,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-651",3,"dPB129","F09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21779,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-653",1,"dPB128","F04","detected",13.9919501990044,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,23008,0.00085,0.051134218,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-653",2,"dPB128","F08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21634,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-653",3,"dPB128","F12","detected",14.9705766915416,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21504,0.00085,0.054710653,"copies/uL",2.01,1,"field survey"
"Tt_DLL1","52345-659",1,"dPB129","B03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20507,0.00085,0,"copies/uL",2,1,"field survey"
