"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[19,3]",2.49906128536133,0.00310735855310893,0.226458753666763,2.04976025819028,2.34827389361162,2.49971315892411,2.65309697979475,2.93487816897705,5311.234641459,0.999848488099529
"mu[19,4]",2.00688437062337,0.00424493307248901,0.292823854116871,1.40794835022028,1.81381449645358,2.01777344251741,2.21297835806872,2.54071428353816,4758.5124534868,0.999948391756776
"mu[20,1]",7.36836727881008,0.00440082397413914,0.290795643583679,6.80221815375869,7.16900196064035,7.36913814906199,7.56396019141439,7.93484027151428,4366.24193507175,1.00007138108035
"mu[20,2]",6.25355959389026,0.00273663362310321,0.205119577551845,5.85169946005394,6.11495182610275,6.25452277325512,6.39270648000372,6.64954856183715,5617.98932627471,1.00000245814491
"mu[20,3]",5.83521460044945,0.00281364174936584,0.209770412546436,5.42280012220276,5.69297438506512,5.83608975783266,5.97745260332224,6.24037981007528,5558.41367994105,1.00000123416753
"mu[20,4]",5.08607147298638,0.00437844311852402,0.307048308568413,4.48526464979325,4.87691091668636,5.08836680287305,5.29535916294746,5.68089738693571,4917.83546527676,1.00000520615911
"mu[21,1]",5.99437571950545,0.00427176857900226,0.294551159513106,5.42561889431789,5.79906133274215,5.99416809301932,6.18742415626373,6.57519347725037,4754.51300280816,1.00001210644718
"mu[21,2]",4.79457947379721,0.00218827850059809,0.173481714839033,4.46073992641993,4.67804026457351,4.79427236876201,4.90849953137703,5.13142753616512,6284.95577159417,0.999559351935967
"mu[21,3]",4.37322974664741,0.00222883424237391,0.175819345123322,4.03324948826738,4.25418145570965,4.37409188665277,4.48843392116069,4.71465014962863,6222.68437638022,0.999552550888277
"mu[21,4]",3.58278476936752,0.00347417057511067,0.248300720196147,3.10228749623113,3.41417319667351,3.58509384089602,3.74486179676989,4.07226115692058,5108.03286840827,0.999641296779844
"mu[22,1]",6.40435391094715,0.00410407519956012,0.27788935564773,5.8751458847789,6.21321624419151,6.40391835777274,6.59153111904,6.9537145873187,4584.72408001788,0.999751038196074
"mu[22,2]",5.57059420665811,0.00233830559908953,0.176047710146926,5.22408356389747,5.4512897561491,5.57073770660795,5.68931950124955,5.91166225458104,5668.3704062696,1.00007208659381
"mu[22,3]",5.16218554268807,0.00237538371517115,0.178264261502531,4.81167708592145,5.04229702369827,5.16310187020302,5.2827252150685,5.50502638151767,5631.97890127458,1.00008206309879
"mu[22,4]",4.54962316655968,0.00340990513701855,0.243559195682806,4.07342512229953,4.3834937813998,4.55170472171258,4.71725282504999,5.01479730232911,5101.81220082355,1.00008557654008
"mu[23,1]",5.43112428849027,0.00399979612211098,0.279776546702954,4.89748036780913,5.23210724012496,5.42525833583878,5.61723634375339,5.98413239614816,4892.68099734045,0.999730984364829
"mu[23,2]",4.59042248998414,0.00220153814166412,0.170656893596634,4.25293430985394,4.47560443368527,4.59173977540182,4.70459966042035,4.92386081744095,6008.90370187913,1.00018287304019
"mu[23,3]",4.18176839128369,0.00223084572240405,0.172505269102118,3.84295425463866,4.06478557203252,4.18355088780423,4.29769927046999,4.52228271697787,5979.51081727678,1.00019499227379
"mu[23,4]",3.56583236898329,0.00325816880109917,0.234294643660355,3.11110828393947,3.40442968443272,3.56555462510684,3.72811891057007,4.01650548594125,5171.03596878357,1.00016746280528
"mu[24,1]",5.24613075748778,0.00395186553985093,0.265566652984516,4.73949612740378,5.06102398735988,5.24389892461246,5.42548907463229,5.77298465743959,4515.88382805453,0.999979034736324
"mu[24,2]",4.54104813408235,0.00215613861778971,0.169783801948883,4.21346987273982,4.42663475013807,4.54251557899069,4.65319788759084,4.87655971714867,6200.67762240221,0.999617649246592
"mu[24,3]",4.1371887925025,0.00218863164699623,0.171839924718244,3.80588202696794,4.02066932182579,4.1388664802871,4.25030348965969,4.47714508581543,6164.57013698894,0.999644485156219
"mu[24,4]",3.58715955518973,0.00327588712953086,0.232914940520283,3.12832589816607,3.42892695961642,3.5876594997541,3.74831177985716,4.03385036420302,5055.18246240767,1.00004926269594
"mu[25,1]",4.63585663346018,0.00433008331510592,0.288701985152051,4.07453519877091,4.43704603857491,4.63232379880093,4.83449546539807,5.20844878819245,4445.36099892374,1.00012634983518
"mu[25,2]",3.76604644036448,0.00247029302851203,0.196273157443724,3.37736587058376,3.63638926021392,3.76783989034032,3.89466311009732,4.15464375926137,6312.84131340267,0.999715762843005
"mu[25,3]",3.356363226997,0.00252067195441536,0.199418132713959,2.96143037262506,3.22304883520184,3.35736880010109,3.48559199945209,3.75230953868237,6258.88010065767,0.999714382325575
"mu[25,4]",2.72628141224413,0.00389295955287904,0.276504729692573,2.17584037019564,2.53863854102486,2.73109814556547,2.91294014695285,3.25749306936588,5044.81617496756,0.999809690933119
"mu[26,1]",7.39600111177663,0.00394071343245059,0.285057817947886,6.86099338963104,7.20000171838961,7.38511247786853,7.59403812446637,7.96183990468705,5232.58394443494,0.99999588848828
"mu[26,2]",6.52969912238335,0.00229514875701644,0.177638911671162,6.18018173253064,6.4119688638004,6.53040220272124,6.64562676316617,6.87477016207536,5990.38216183368,0.999827782788235
"mu[26,3]",6.12013994003634,0.00232890861478992,0.179962360718276,5.76301042749065,6.00121862088182,6.12140607793553,6.23828324830298,6.46878953493284,5971.15669851043,0.999837097244382
"mu[26,4]",5.49176300534144,0.0037056746035605,0.248434786222049,5.00549538167435,5.32417633570229,5.49467438365007,5.65976190279564,5.96773193394837,4494.59175158827,0.999987856277669
"mu[27,1]",6.83075343359109,0.00388227912351511,0.258453649477546,6.36305286629194,6.65072713045914,6.815289466024,7.00298621519234,7.345815119372,4431.91910620948,1.00060409776356
"mu[27,2]",6.21912454531083,0.00229130216913498,0.169056486381152,5.88976252310078,6.10298088422505,6.22020721139353,6.33200289092804,6.54836781721958,5443.75967848651,1.00019112572593
"mu[27,3]",5.81856922000747,0.00235095997048039,0.170676473311707,5.48613703213264,5.70237280898536,5.8197245161395,5.93212800463962,6.14991219105827,5270.56109455175,1.00018019319799
"mu[27,4]",5.31395564919328,0.00353181482453391,0.22328582710545,4.86695629810228,5.16611273801926,5.3199345585897,5.46961401354604,5.73339723971005,3996.929284492,1.00018804884168
"mu[28,1]",7.32032106206981,0.00426055821606279,0.291231768270672,6.77500146649,7.11501305345452,7.31904824999642,7.51944418456227,7.88820111128855,4672.448104814,0.999874717824403
